Date,Open,High,Low,Close,Volume
12-Dec-13,3.05,3.05,2.93,3.05,412096
11-Dec-13,3.00,3.05,2.92,3.05,370826
10-Dec-13,3.20,3.20,2.97,3.00,1095074
9-Dec-13,3.21,3.38,3.08,3.15,1149474
6-Dec-13,3.01,3.19,3.00,3.16,1081428
5-Dec-13,3.00,3.09,2.96,2.99,675504
4-Dec-13,3.07,3.15,2.90,2.99,1701606
3-Dec-13,3.30,3.30,2.93,3.06,2901082
2-Dec-13,3.47,3.51,3.30,3.32,2702036
29-Nov-13,3.55,3.59,3.33,3.48,1780075
28-Nov-13,3.39,3.60,3.34,3.55,1986063
27-Nov-13,3.48,3.53,3.34,3.36,4140406
26-Nov-13,3.45,3.50,3.30,3.49,6276259
22-Nov-13,2.81,2.99,2.80,2.93,2988865
21-Nov-13,2.67,2.78,2.67,2.77,2034321
20-Nov-13,2.58,2.67,2.56,2.61,1432786
19-Nov-13,2.61,2.61,2.36,2.43,2029914
18-Nov-13,2.75,2.75,2.61,2.61,491413
15-Nov-13,2.70,2.78,2.69,2.72,1292816
14-Nov-13,2.42,2.70,2.36,2.67,2653924
13-Nov-13,2.49,2.50,2.36,2.42,1142566
12-Nov-13,2.57,2.57,2.49,2.51,648776
11-Nov-13,2.62,2.65,2.50,2.57,538975
8-Nov-13,2.55,2.61,2.47,2.61,518727
7-Nov-13,2.60,2.73,2.44,2.56,1526327
5-Nov-13,2.49,2.69,2.46,2.69,2028179
4-Nov-13,2.32,2.45,2.32,2.45,1630836
1-Nov-13,2.23,2.34,2.23,2.30,1721306
31-Oct-13,2.25,2.28,2.14,2.23,1174237
30-Oct-13,2.16,2.31,2.00,2.24,3915302
29-Oct-13,2.60,2.60,2.05,2.10,5473659
28-Oct-13,2.81,2.87,2.43,2.52,4397631
25-Oct-13,2.90,2.92,2.62,2.76,2890108
24-Oct-13,2.60,2.91,2.57,2.87,3473097
23-Oct-13,3.02,3.02,2.60,2.60,3407726
22-Oct-13,3.23,3.23,3.00,3.05,2750850
21-Oct-13,3.10,3.21,3.10,3.18,5231455
18-Oct-13,2.96,3.09,2.95,3.04,4417298
17-Oct-13,2.61,2.91,2.59,2.91,1375040
16-Oct-13,2.75,2.78,2.35,2.61,4159812
15-Oct-13,3.00,3.00,2.69,2.72,5487572
11-Oct-13,2.50,2.69,2.50,2.69,3928989
10-Oct-13,2.24,2.47,2.24,2.45,2963032
9-Oct-13,2.07,2.22,2.07,2.18,3399815
