Date,Open,High,Low,Close,Volume
31-Oct-13,3.95,3.95,3.80,3.84,320986
30-Oct-13,3.97,4.00,3.80,3.94,619079
29-Oct-13,3.95,3.99,3.75,3.97,1191740
28-Oct-13,3.84,3.98,3.80,3.98,1318757
25-Oct-13,3.85,3.85,3.74,3.76,454605
24-Oct-13,3.60,3.87,3.60,3.85,686484
23-Oct-13,3.84,3.88,3.60,3.65,654907
22-Oct-13,3.70,3.84,3.68,3.84,709495
21-Oct-13,3.70,3.76,3.70,3.72,442343
18-Oct-13,3.54,3.69,3.54,3.67,559264
17-Oct-13,3.55,3.57,3.47,3.53,367226
16-Oct-13,3.65,3.65,3.45,3.56,764596
15-Oct-13,3.65,3.70,3.57,3.61,851091
11-Oct-13,3.62,3.65,3.60,3.62,503426
10-Oct-13,3.60,3.65,3.57,3.60,1003948
9-Oct-13,3.53,3.55,3.46,3.55,184023
